a,b,stratum,core_fit,rms,max,same_sg,same_res
4D78,7KVK,holo-holo different ligand,0.41924377836185117,1.128398119030246,1.7130649822687332,False,False
4D78,7KVN,holo-holo different ligand,0.36551719330115473,1.1566728192897764,1.8143566126568524,False,False
4D78,7KVO,holo-holo different ligand,0.3686588132329077,1.1928757136416501,1.75221881246908,False,False
4D78,7KVQ,holo-holo different ligand,0.367377423940264,1.217890583653238,1.8837027453799682,False,True
4D78,7KVS,holo-holo different ligand,0.3575581549317349,1.1637927668495613,1.72215255804071,False,False
4D78,7UFA,holo-holo different ligand,0.39073583177118665,8.616719634190925,10.38118211973562,True,False
4D78,7UFB,holo-holo different ligand,0.5628371166318821,4.590955343048195,6.487838738894719,True,False
4D78,7UFC,holo-holo different ligand,0.5548329577268541,4.357178862403281,5.8307489367711405,True,False
4D78,7UFD,holo-holo different ligand,0.543017612872782,4.3364788770854314,5.7232555058870105,True,False
4D78,7UFE,holo-holo different ligand,0.3891087913446813,1.0616047447715733,1.8280174737810888,False,False
4D78,7UFF,holo-holo different ligand,0.39080702624461583,1.0639621796992031,1.8447235919682878,False,False
4D78,8EWS,holo-holo different ligand,0.34148754845242035,7.872036175257657,8.832671217575111,True,False
4D78,8EXB,holo-holo different ligand,0.3077293105140848,8.414770339882418,9.652310119226161,True,False
4D78,8SO1,holo-holo different ligand,0.6107756634911067,4.5996075782281975,6.673458994737283,True,False
4D78,8SO2,holo-holo different ligand,0.6287516197550024,4.346937721321183,5.943879668903739,True,False
4D78,8SPD,holo-holo different ligand,0.7631176572609821,8.775602810438201,10.398310380979549,True,False
4D78,9BV5,holo-holo different ligand,0.6454681203907146,4.476559895824557,6.098588743702356,True,False
4D78,9BV8,holo-holo different ligand,0.5671791846641895,4.503873902448916,6.056739140626114,True,False
4D78,9BV9,holo-holo different ligand,0.5931903315509703,4.509956016411032,6.360773680406181,True,False
4D78,9BVA,holo-holo different ligand,0.575332474947243,4.573264410449821,6.367114716791662,True,False
4D78,9BVB,holo-holo different ligand,0.5776049253818433,4.481763089146439,6.330344837853392,True,False
4D78,9BVC,holo-holo different ligand,0.5812939363171196,4.461639016959083,6.165723218097729,True,True
4D78,9PLJ,holo-holo different ligand,0.6471586292335355,4.7595678981212135,6.9120841630751695,True,False
4D78,9YK4,holo-holo different ligand,0.5764411588817627,4.557493806857709,6.379948974431482,True,False
4D7D,4I4G,holo-holo different ligand,0.3105163252354601,1.8984293927119626,3.2488661886488495,True,True
4D7D,4I4H,holo-holo different ligand,0.2999832247980993,1.8159697737926526,2.940745410691739,True,False
4D7D,4K9T,holo-holo different ligand,0.3250032601979096,6.267233602204533,7.609378863576981,True,False
4D7D,4K9V,holo-holo different ligand,0.4338917812168325,4.080775182728755,5.396994883289623,True,False
4D7D,4K9W,holo-holo different ligand,0.5603598458221254,1.8109675933165175,2.7258525228017443,False,False
4D7D,4NY4,holo-holo different ligand,0.49748418293956825,3.8685508820277383,6.2585574577875525,True,False
4D7D,5TE8,holo-holo different ligand,0.9254920882465806,9.253838474169141,15.443982914775491,False,False
4D7D,5VC0,holo-holo different ligand,0.4942928972134275,1.8858270314917365,2.916223585923626,True,False
4D7D,5VCE,holo-holo different ligand,0.45260599755839614,3.9796874574379952,6.815507775792464,True,False
4D7D,5VCG,holo-holo different ligand,0.6137110592938275,4.248625329472204,6.969536918321284,True,False
4D7D,6BCZ,holo-holo different ligand,0.6029783423349638,4.1498798233005845,6.8600474132512055,True,False
4D7D,6BD5,holo-holo different ligand,0.5941885320440736,4.2147553813862855,7.08969863935975,True,False
4D7D,6BD6,holo-holo different ligand,0.49974815038208487,3.62736919112729,6.327582994847148,True,False
4D7D,6BD7,holo-holo different ligand,0.6115754523487229,4.209626763317719,7.082619501936929,True,False
4D7D,6BD8,holo-holo different ligand,0.5846681930031569,4.042741290391268,6.848674323300762,True,False
4D7D,6BDI,holo-holo different ligand,0.6224665488601561,4.153656617094725,6.851904244321588,True,False
4D7D,6BDK,holo-holo different ligand,0.6279092574286624,4.166655838892292,6.913811524557931,True,False
4D7D,6MA6,holo-holo different ligand,0.6635075123059095,4.230650040418965,6.991787348380942,True,False
4D7D,6MA7,holo-holo different ligand,0.7134834697870038,4.556879862328636,7.344798879265111,True,False
4D7D,6OO9,holo-holo different ligand,0.8043658082295171,4.384467168441371,7.198062869677356,True,False
4D7D,6OOB,holo-holo different ligand,0.7651205664951808,4.484319329895925,7.449244579492347,True,False
4D7D,6UNJ,holo-holo different ligand,0.497680009630481,5.828694015532047,6.884963988616848,False,False
4D7D,7KVH,holo-holo different ligand,0.3886540186672918,2.1386048667340507,3.3370194879372264,False,True
4D7D,7KVK,holo-holo different ligand,0.4746204642948639,1.9808180032893032,3.012582538664146,False,False
4D7D,7KVN,holo-holo different ligand,0.43383667654904773,2.0010676957086555,3.1490951942159424,False,False
4D7D,7KVO,holo-holo different ligand,0.4203716574976632,1.9919061712952886,2.944275345812214,False,False
4D7D,7KVQ,holo-holo different ligand,0.4446051419512863,1.9839224389655132,3.0945956422737066,False,True
4D7D,7KVS,holo-holo different ligand,0.4012785168261549,2.0290946200102824,3.038960281580313,False,False
4D7D,7UFA,holo-holo different ligand,0.4185574220239247,8.661697273921853,10.286996739260353,True,False
4D7D,7UFB,holo-holo different ligand,0.6638703294861213,4.225328290938701,6.918900475488275,True,False
4D7D,7UFC,holo-holo different ligand,0.6200937845321838,3.9548743079395496,6.4343385517655305,True,False
4D7D,7UFD,holo-holo different ligand,0.6145946695364628,3.9389400964246857,6.314462545983819,True,False
4D7D,7UFE,holo-holo different ligand,0.4445831531565362,1.789775064191609,3.0137567323117818,False,False
4D7D,7UFF,holo-holo different ligand,0.4452229785950089,1.80946606186034,3.049673626948197,False,False
4D7D,8EWS,holo-holo different ligand,0.3805859373328487,8.22475963743212,9.185120803915513,True,False
4D7D,8EXB,holo-holo different ligand,0.34223763903781423,8.688012928369384,10.287334140103605,True,False
4D7D,8SO1,holo-holo different ligand,0.7024304248699255,4.214012396399369,7.037415639283226,True,False
4D7D,8SO2,holo-holo different ligand,0.7210511791722172,3.968441523881233,6.393727164570052,True,False
4D7D,8SPD,holo-holo different ligand,0.8537837659439661,8.758374316657914,10.40568596052246,True,False
4D7D,9BV5,holo-holo different ligand,0.7053522125177231,4.164535421080345,6.717707745851465,True,True
4D7D,9BV8,holo-holo different ligand,0.6792673706613441,4.133376535973136,6.57286806374152,True,False
4D7D,9BV9,holo-holo different ligand,0.6543067594362055,4.201636279084968,6.981903561033442,True,False
4D7D,9BVA,holo-holo different ligand,0.6384570046290432,4.229113947703482,6.972769512204225,True,False
4D7D,9BVB,holo-holo different ligand,0.6366301162551096,4.174720176638098,6.951095077004887,True,False
4D7D,9BVC,holo-holo different ligand,0.6402483354065466,4.153323660367506,6.843182625533486,True,True
4D7D,9PLJ,holo-holo different ligand,0.7458916396157681,4.435832884230088,7.403524889117178,True,True
4D7D,9YK4,holo-holo different ligand,0.6631465898728856,4.221303187559909,6.880639143337725,True,False
4I4G,4I4H,holo-holo different ligand,0.30301135031670984,1.3045058577294841,2.5055907510166633,True,False
4I4G,4K9T,holo-holo different ligand,0.31550789663670403,6.304805759656167,8.294644342062531,True,False
4I4G,4K9V,holo-holo different ligand,0.460066189919295,5.063371925512139,6.523209253393866,True,False
4I4G,4K9W,holo-holo different ligand,0.46218796545581786,0.9413075309539374,1.7083706975665276,False,False
4I4G,4NY4,holo-holo different ligand,0.5448111015878386,4.88170700421708,6.472616147542057,True,False
4I4G,5TE8,holo-holo different ligand,1.00852659203356,9.758672022978043,16.650415043589824,False,True
4I4G,5VC0,holo-holo different ligand,0.35824498444578984,0.6123683889986817,1.2446267456038402,True,True
4I4G,5VCE,holo-holo different ligand,0.41989240871098105,5.025927854357547,7.1919706833717285,True,False
4I4G,5VCG,holo-holo different ligand,0.6747487315685535,5.19573441631739,7.3506187563090695,True,False
4I4G,6BCZ,holo-holo different ligand,0.6621562561689979,5.058114541205517,7.107545097407665,True,False
4I4G,6BD5,holo-holo different ligand,0.661958330969179,5.11405766081069,7.379922563777847,True,False
4I4G,6BD6,holo-holo different ligand,0.5526569929414972,4.614253796089026,6.579210360654109,True,False
4I4G,6BD7,holo-holo different ligand,0.6890163196960913,5.128969820255793,7.3281948931661915,True,False
4I4G,6BD8,holo-holo different ligand,0.6339246892417633,4.910712590225896,7.0758371321252005,True,False
4I4G,6BDI,holo-holo different ligand,0.6868798771391074,5.054819710697694,7.0980998930426535,True,False
4I4G,6BDK,holo-holo different ligand,0.7008925386522404,5.058863186629147,7.1679766800447,True,True
4I4G,6MA6,holo-holo different ligand,0.7346201816601513,5.188551458905595,7.242008877140487,True,False
4I4G,6MA7,holo-holo different ligand,0.7813723776236162,5.4151727224614055,7.545363164884168,True,False
4I4G,6OO9,holo-holo different ligand,0.8807279239938012,5.3108118629686505,7.489774760318731,True,False
4I4G,6OOB,holo-holo different ligand,0.8370173629430623,5.4081210016294055,7.783687847534883,True,False
4I4G,6UNJ,holo-holo different ligand,0.42339957757581853,5.934393220571107,7.032958530956994,False,False
4I4G,7KVH,holo-holo different ligand,0.3187028776783842,1.0479478435272696,2.1174376822671332,False,False
4I4G,7KVK,holo-holo different ligand,0.38375888990202506,1.2711968256506232,2.3612142128478464,False,False
4I4G,7KVN,holo-holo different ligand,0.3314122826900257,1.3060005687018956,2.475046624826,False,True
4I4G,7KVO,holo-holo different ligand,0.3401900344740212,1.3691794291341193,2.4169434009424173,False,False
4I4G,7KVQ,holo-holo different ligand,0.34097606909651224,1.4621388125250154,2.77976958691627,False,True
4I4G,7KVS,holo-holo different ligand,0.29761736947393824,1.2580332844026432,2.095287322162897,False,False
4I4G,7UFA,holo-holo different ligand,0.4580182777363439,8.629379055347796,10.486131770130855,True,False
4I4G,7UFB,holo-holo different ligand,0.7168043074401357,5.149065899638391,7.234795529664503,True,False
4I4G,7UFC,holo-holo different ligand,0.6950184058522987,4.952237452959924,6.636694271570337,True,False
4I4G,7UFD,holo-holo different ligand,0.6808600705023914,4.906727354482521,6.509094210913445,True,False
4I4G,7UFE,holo-holo different ligand,0.34770434677576123,1.2207251150455267,1.9059511579966277,False,False
4I4G,7UFF,holo-holo different ligand,0.3491332375046047,1.2008468601120015,1.8842747154725348,False,True
4I4G,8EWS,holo-holo different ligand,0.35485739249536746,7.6934100722201775,8.713357071393002,True,False
4I4G,8EXB,holo-holo different ligand,0.2923540938511422,8.377597699313588,9.544841948996442,True,False
4I4G,8SO1,holo-holo different ligand,0.759254885256989,5.1739327062080545,7.444049285259927,True,False
4I4G,8SO2,holo-holo different ligand,0.7860648070261832,4.87204087799046,6.636612029937132,True,False
4I4G,8SPD,holo-holo different ligand,0.9409318956319223,8.613803281023651,10.377559569949517,True,False
4I4G,9BV5,holo-holo different ligand,0.7756648264573971,5.041620998199841,6.917485391758268,True,True
4I4G,9BV8,holo-holo different ligand,0.73238145477402,5.055151731492701,6.815549165199761,True,False
4I4G,9BV9,holo-holo different ligand,0.7023005985915728,5.113606996257178,7.235622643103785,True,False
4I4G,9BVA,holo-holo different ligand,0.6963469817139715,5.171492733648891,7.235676376197576,True,False
4I4G,9BVB,holo-holo different ligand,0.6856693199272227,5.085496948077609,7.2049597371327785,True,False
4I4G,9BVC,holo-holo different ligand,0.7050918030980291,5.043578369598323,7.031524770604396,True,False
4I4G,9PLJ,holo-holo different ligand,0.8021771652000879,5.315382550208698,7.702511861733743,True,True
4I4G,9YK4,holo-holo different ligand,0.7144989630596806,5.118954210964677,7.178036858453912,True,False
4I4H,4K9T,holo-holo different ligand,0.31236446173653015,6.192472845145108,7.842437549872603,True,False
4I4H,4K9V,holo-holo different ligand,0.4664020847833365,4.5236654285889335,6.108812919235583,True,False
4I4H,4K9W,holo-holo different ligand,0.5067881541896734,0.9073053118783496,1.5163726968068432,False,False
4I4H,4NY4,holo-holo different ligand,0.5467410082407127,4.2119113597282825,5.901835290139146,True,False
4I4H,5TE8,holo-holo different ligand,0.966592130174077,9.516845102943556,16.311795212290022,False,False
4I4H,5VC0,holo-holo different ligand,0.44019472930213216,1.131012728780228,1.7339294705011532,True,False
4I4H,5VCE,holo-holo different ligand,0.4455371087262294,4.313238433830707,6.0062588167727595,True,False
4I4H,5VCG,holo-holo different ligand,0.6768288113623678,4.4803368272377275,5.943750269091678,True,False
4I4H,6BCZ,holo-holo different ligand,0.6538610860662933,4.3920440108789895,5.770839075662079,True,False
4I4H,6BD5,holo-holo different ligand,0.6587094271931154,4.41362733603449,5.682898348627963,True,False
4I4H,6BD6,holo-holo different ligand,0.5560675238928121,3.9877893453925575,5.712183992195363,True,False
4I4H,6BD7,holo-holo different ligand,0.6800081643962994,4.45860993655536,5.782785805503941,True,False
4I4H,6BD8,holo-holo different ligand,0.638262999274941,4.255278794329011,5.646031880278588,True,False
4I4H,6BDI,holo-holo different ligand,0.6794794754812203,4.382324458516768,5.7337266455968745,True,False
4I4H,6BDK,holo-holo different ligand,0.6909207141800278,4.386025875026844,5.643505813051501,True,False
4I4H,6MA6,holo-holo different ligand,0.7160402039742775,4.527488473579004,6.036847334030575,True,False
4I4H,6MA7,holo-holo different ligand,0.7716170908684328,4.773188544772401,6.0663428828717825,True,False
4I4H,6OO9,holo-holo different ligand,0.8617461956062237,4.620802179255944,6.017616467059432,True,False
4I4H,6OOB,holo-holo different ligand,0.8245319507058329,4.715112845726659,5.87499651391737,True,False
4I4H,6UNJ,holo-holo different ligand,0.464552993020234,5.899098891067901,7.230019396280835,False,False
4I4H,7KVH,holo-holo different ligand,0.38072242695081226,0.8005353679749888,1.306497720601756,False,False
4I4H,7KVK,holo-holo different ligand,0.4413545667469923,0.7108334615697292,1.1035041555828276,False,False
4I4H,7KVN,holo-holo different ligand,0.42679744879435333,0.6169110443247188,0.8002742368451119,False,False
4I4H,7KVO,holo-holo different ligand,0.39703333312288625,0.7877797573812152,1.205959805516229,False,False
4I4H,7KVQ,holo-holo different ligand,0.4281080697036691,0.58559013805248,0.714505489099427,False,False
4I4H,7KVS,holo-holo different ligand,0.36784701694628025,1.003185260383108,1.7418375572443288,False,False
4I4H,7UFA,holo-holo different ligand,0.4658197550716016,8.58750733370025,10.347524652439853,True,False
4I4H,7UFB,holo-holo different ligand,0.7140381989159617,4.480077466676814,5.821874507219065,True,False
4I4H,7UFC,holo-holo different ligand,0.6802462982389161,4.299059915550341,6.157429465916585,True,False
4I4H,7UFD,holo-holo different ligand,0.6686756926136966,4.248604179445714,6.015094086594219,True,True
4I4H,7UFE,holo-holo different ligand,0.412183820063899,0.6341482065838084,0.8622650409356944,False,False
4I4H,7UFF,holo-holo different ligand,0.4141267458063075,0.6463620169509037,0.8948093104717445,False,False
4I4H,8EWS,holo-holo different ligand,0.37215468941426083,7.712257025643408,8.611550910922587,True,False
4I4H,8EXB,holo-holo different ligand,0.3035330150203388,8.3095287890279,10.304998148153068,True,False
4I4H,8SO1,holo-holo different ligand,0.7468254647429333,4.443244043319792,5.84603244371368,True,False
4I4H,8SO2,holo-holo different ligand,0.7658792837447326,4.206188694448047,5.637444168553589,True,False
4I4H,8SPD,holo-holo different ligand,0.9349252157546374,8.596487357529487,10.08885997791303,True,True
4I4H,9BV5,holo-holo different ligand,0.7541927663121901,4.378817682725983,5.702334583143652,True,False
4I4H,9BV8,holo-holo different ligand,0.7291423234153229,4.384743335933911,5.864403049675427,True,False
4I4H,9BV9,holo-holo different ligand,0.7100725989320826,4.442998219437657,5.736569573012163,True,False
4I4H,9BVA,holo-holo different ligand,0.6895382941621973,4.496966608897704,5.9164937651113565,True,False
4I4H,9BVB,holo-holo different ligand,0.6965506438161777,4.415211027004644,5.697449251179226,True,False
4I4H,9BVC,holo-holo different ligand,0.7016952016795208,4.414625649414226,5.75432031093143,True,False
4I4H,9PLJ,holo-holo different ligand,0.8006574066712807,4.630081561734938,5.717475096768439,True,False
4I4H,9YK4,holo-holo different ligand,0.6931892051017742,4.436893035761321,5.786326987158623,True,False
4K9T,4K9V,holo-holo different ligand,0.4802298267372209,4.2196292873970105,5.185110551320877,True,False
4K9T,4K9W,holo-holo different ligand,0.4946477051618676,5.929191128592838,7.947243681812509,False,False
4K9T,4NY4,holo-holo different ligand,0.5623475034685056,4.530605530586249,5.724804854877606,True,False
4K9T,5TE8,holo-holo different ligand,0.9028317939369851,5.817011989134727,11.26059531877885,False,False
4K9T,5VC0,holo-holo different ligand,0.4016764170305896,6.207006902269979,8.196897067600062,True,False
4K9T,5VCE,holo-holo different ligand,0.4787855652439967,4.997742927821157,6.827646725301237,True,False
4K9T,5VCG,holo-holo different ligand,0.5759194180235698,4.603620390762192,6.797255550939165,True,False
4K9T,6BCZ,holo-holo different ligand,0.5940389696426199,4.445469731771793,6.304707145777306,True,False
4K9T,6BD5,holo-holo different ligand,0.6210659178023475,4.494665195921124,6.5582329979299745,True,True
4K9T,6BD6,holo-holo different ligand,0.5395447587808889,4.553401200656215,6.100858617827955,True,True
4K9T,6BD7,holo-holo different ligand,0.6347230218481453,4.480233651504521,6.405365953425223,True,False
4K9T,6BD8,holo-holo different ligand,0.6139787359908501,4.225355095935458,6.295918017738957,True,False
4K9T,6BDI,holo-holo different ligand,0.6320162446494887,4.410927249557171,6.289760252000236,True,False
4K9T,6BDK,holo-holo different ligand,0.6455538996290252,4.458673573308596,6.374225610918449,True,False
4K9T,6MA6,holo-holo different ligand,0.666595156762397,4.538096964082332,6.318122236646015,True,False
4K9T,6MA7,holo-holo different ligand,0.7194627022929693,4.275204582683791,6.346338736826634,True,False
4K9T,6OO9,holo-holo different ligand,0.8145025944260539,4.509367450237321,6.572864643081557,True,False
4K9T,6OOB,holo-holo different ligand,0.7601323704270533,4.554460592451596,6.862706940552418,True,False
4K9T,6UNJ,holo-holo different ligand,0.4313861788799043,2.330762519128311,3.571991026405543,False,False
4K9T,7KVH,holo-holo different ligand,0.3258195246442477,6.117111299702763,8.140876541852881,False,False
4K9T,7KVK,holo-holo different ligand,0.36729984283860206,5.9098512058059,7.43076800467386,False,True
4K9T,7KVN,holo-holo different ligand,0.34904875550830133,6.056758089683435,7.702651586858562,False,False
4K9T,7KVO,holo-holo different ligand,0.33385958654584624,5.774499719175896,7.156381964635939,False,False
4K9T,7KVQ,holo-holo different ligand,0.3470402520420529,5.931321526982095,7.4487530364412855,False,False
4K9T,7KVS,holo-holo different ligand,0.3146081779115407,5.823173580933751,7.463922546197704,False,True
4K9T,7UFA,holo-holo different ligand,0.5043078331921502,3.9893494907016316,6.77322604448767,True,True
4K9T,7UFB,holo-holo different ligand,0.6648507469165376,4.47423657796919,6.48966390559359,True,False
4K9T,7UFC,holo-holo different ligand,0.62250208336254,4.477399186610259,5.9260134519618965,True,False
4K9T,7UFD,holo-holo different ligand,0.6063679817190365,4.414518894517215,5.829635490347065,True,False
4K9T,7UFE,holo-holo different ligand,0.35382377721172426,6.066484325040008,7.752497437171675,False,False
4K9T,7UFF,holo-holo different ligand,0.3552303351774372,6.066723876157978,7.779873233650228,False,False
4K9T,8EWS,holo-holo different ligand,0.3774528637748574,4.121117856284913,6.1554182393728425,True,False
4K9T,8EXB,holo-holo different ligand,0.3673645581459107,3.6761846416363255,5.0787401995855,True,False
4K9T,8SO1,holo-holo different ligand,0.6892120306072923,4.769656823565113,6.960565082709706,True,False
4K9T,8SO2,holo-holo different ligand,0.6909096691513771,4.326748590656111,5.951611694658671,True,False
4K9T,8SPD,holo-holo different ligand,0.853506579054749,3.8440781771276886,4.560279944737765,True,False
4K9T,9BV5,holo-holo different ligand,0.7511071805452763,4.332639814966301,6.028125140940915,True,False
4K9T,9BV8,holo-holo different ligand,0.6519649520126894,4.424466713697765,6.063640343541767,True,False
4K9T,9BV9,holo-holo different ligand,0.6911187450815102,4.62275461985632,6.416998894938359,True,False
4K9T,9BVA,holo-holo different ligand,0.6794777443912711,4.602147447633004,6.464270157131991,True,False
4K9T,9BVB,holo-holo different ligand,0.6735263425091043,4.611786448228302,6.403924366696155,True,False
4K9T,9BVC,holo-holo different ligand,0.6790812161611263,4.457996514393024,6.112988231219222,True,False
4K9T,9PLJ,holo-holo different ligand,0.7365764456039581,4.461636719808957,6.701403239107848,True,False
4K9T,9YK4,holo-holo different ligand,0.6811318230776773,4.496848502359665,6.463316365146572,True,False
4K9V,4K9W,holo-holo different ligand,0.7245423294251555,4.533368950289425,5.989508781716477,False,False
4K9V,4NY4,holo-holo different ligand,0.3788269122538691,0.9168983935599027,1.853733571475697,True,False
4K9V,5TE8,holo-holo different ligand,0.6221182582441399,6.8752619989273525,11.747992224872753,False,False
4K9V,5VC0,holo-holo different ligand,0.6082011760019154,4.888057657461016,6.536756246066101,True,False
4K9V,5VCE,holo-holo different ligand,0.3976841873335809,1.2151848063466375,2.2703147233156806,True,False
4K9V,5VCG,holo-holo different ligand,0.36152097804220434,1.0474397979108356,2.134958137380891,True,False
4K9V,6BCZ,holo-holo different ligand,0.28354034624475327,0.9720338769354933,2.0645631256301504,True,False
4K9V,6BD5,holo-holo different ligand,0.3374298724482545,1.0766398627780431,2.2524736125301703,True,False
4K9V,6BD6,holo-holo different ligand,0.3383504861682831,1.1613488761763073,1.9181700858726904,True,False
4K9V,6BD7,holo-holo different ligand,0.3359081412609964,1.0004381489515666,2.2616813716808144,True,False
4K9V,6BD8,holo-holo different ligand,0.3854871978275176,1.1535024450662101,2.222274587339912,True,False
4K9V,6BDI,holo-holo different ligand,0.3311591792803292,0.9843304824055825,2.042892507336158,True,True
4K9V,6BDK,holo-holo different ligand,0.3381418402102401,1.0386734103247104,2.1621788523662384,True,False
4K9V,6MA6,holo-holo different ligand,0.3425590485585619,0.8823694554055991,2.0414854427388223,True,False
4K9V,6MA7,holo-holo different ligand,0.4100082651773219,1.1738259238578526,2.4530180697694637,True,False
4K9V,6OO9,holo-holo different ligand,0.49217894141728485,1.051471147262372,2.2558703339684927,True,False
4K9V,6OOB,holo-holo different ligand,0.44658780545781057,1.2048805426885543,2.5111086657603328,True,False
4K9V,6UNJ,holo-holo different ligand,0.6371777315108633,3.91966022082898,4.877351377696771,False,True
4K9V,7KVH,holo-holo different ligand,0.5369660303588136,4.807290916907657,6.674450171901869,False,False
4K9V,7KVK,holo-holo different ligand,0.6233886827824332,4.503218979211491,6.08698716642761,False,False
4K9V,7KVN,holo-holo different ligand,0.5809629421027175,4.607870402214281,6.214529256701983,False,False
4K9V,7KVO,holo-holo different ligand,0.5441804111717033,4.386664326846542,5.943073188130256,False,True
4K9V,7KVQ,holo-holo different ligand,0.5600671578384557,4.387405440447035,6.030028299366679,False,False
4K9V,7KVS,holo-holo different ligand,0.5673823150343793,4.3807247779677425,6.129150352769569,False,False
4K9V,7UFA,holo-holo different ligand,0.32214524112070575,6.724781184304236,8.083265488656904,True,False
4K9V,7UFB,holo-holo different ligand,0.3366287800336243,0.9247114358815266,1.9379292149481455,True,False
4K9V,7UFC,holo-holo different ligand,0.370754668500292,0.7976175504498357,1.5985115065938222,True,False
4K9V,7UFD,holo-holo different ligand,0.33418485709909734,0.791031789868047,1.4287987542052532,True,False
4K9V,7UFE,holo-holo different ligand,0.6088223884840887,4.481651352555488,5.961712258687472,False,False
4K9V,7UFF,holo-holo different ligand,0.6085569498709407,4.503093040814162,6.005508409989527,False,False
4K9V,8EWS,holo-holo different ligand,0.4043947482232395,7.01647906607846,9.363028751777744,True,False
4K9V,8EXB,holo-holo different ligand,0.44516096190877086,6.840091233581395,8.890057021190612,True,False
4K9V,8SO1,holo-holo different ligand,0.38281702477159313,1.1927490474910998,2.2913738501824743,True,False
4K9V,8SO2,holo-holo different ligand,0.38652260561020346,0.8332522356812877,1.285994296210424,True,False
4K9V,8SPD,holo-holo different ligand,0.5523650386076938,6.986572581105507,8.897717349528977,True,False
4K9V,9BV5,holo-holo different ligand,0.42069979907589494,0.8606750860425362,1.825510900425464,True,False
4K9V,9BV8,holo-holo different ligand,0.3692791898162616,0.8069075320035525,1.5729677996470295,True,False
4K9V,9BV9,holo-holo different ligand,0.3834212774800463,1.0814971828079616,2.2549320330219818,True,False
4K9V,9BVA,holo-holo different ligand,0.3764376034779446,1.0582398701073394,2.2784207361449207,True,False
4K9V,9BVB,holo-holo different ligand,0.36942146852391944,1.0741648957420191,2.229527047799034,True,False
4K9V,9BVC,holo-holo different ligand,0.3685777632555182,0.9934554508433764,2.1199614935062985,True,False
4K9V,9PLJ,holo-holo different ligand,0.42557440162935156,1.1884435117553644,2.444430227116115,True,False
4K9V,9YK4,holo-holo different ligand,0.3333505074597686,1.0101205884544056,2.007127304522617,True,False
4K9W,4NY4,holo-holo different ligand,0.8973798963612122,4.230365140528026,5.730603010711833,False,False
4K9W,5TE8,holo-holo different ligand,1.3114658357606388,9.33989828448344,16.2617074823756,False,False
4K9W,5VC0,holo-holo different ligand,0.4811017844557508,0.8047149321477397,0.9301507127170615,False,False
4K9W,5VCE,holo-holo different ligand,0.71534960497162,4.407737077828907,5.8326693458885925,False,False
4K9W,5VCG,holo-holo different ligand,0.9913708435883352,4.532754740516618,5.789244842603472,False,False
4K9W,6BCZ,holo-holo different ligand,0.9265914532652139,4.438925110341933,5.6311606431050345,False,False
4K9W,6BD5,holo-holo different ligand,0.9531059109779969,4.4776058220129284,5.748609127234388,False,False
4K9W,6BD6,holo-holo different ligand,0.820856693353673,4.028192325406163,5.57281687879923,False,False
4K9W,6BD7,holo-holo different ligand,0.9768020915210974,4.511975060196652,5.679641545461986,False,True
4K9W,6BD8,holo-holo different ligand,0.9038827623173277,4.292350617915355,5.53077446020243,False,True
4K9W,6BDI,holo-holo different ligand,0.969418847945099,4.422136429743534,5.591197695721558,False,False
4K9W,6BDK,holo-holo different ligand,0.9799209468122376,4.437051262151272,5.522909088442574,False,False
4K9W,6MA6,holo-holo different ligand,1.0085137846164423,4.580383837281436,5.896830162678583,False,False
4K9W,6MA7,holo-holo different ligand,1.0554425615428717,4.794164329261552,5.940065340261518,False,False
4K9W,6OO9,holo-holo different ligand,1.157353913268153,4.681367873305121,5.887132810041057,False,False
4K9W,6OOB,holo-holo different ligand,1.117291901530431,4.781932897809816,6.1824146724604745,False,False
4K9W,6UNJ,holo-holo different ligand,0.4550195028950076,5.605203516180408,6.669785314679398,False,False
4K9W,7KVH,holo-holo different ligand,0.40969597890998755,0.5223658105420859,0.8479073107086262,False,False
4K9W,7KVK,holo-holo different ligand,0.446843213155477,0.6004646156500865,0.8503390680271092,False,False
4K9W,7KVN,holo-holo different ligand,0.42754062691821865,0.7042044302850011,1.056000542962281,False,False
4K9W,7KVO,holo-holo different ligand,0.5107186425396444,0.6860297777120181,0.9507087985371185,False,False
4K9W,7KVQ,holo-holo different ligand,0.46048481464914814,0.792736410802673,1.3076408513695317,False,False
4K9W,7KVS,holo-holo different ligand,0.40486676859398696,0.7958332069996437,1.4189330449851483,False,False
4K9W,7UFA,holo-holo different ligand,0.7704347138829339,8.173972761017888,9.79226986215688,False,False
4K9W,7UFB,holo-holo different ligand,1.0017789932835088,4.5296653146572785,5.684846626701676,False,False
4K9W,7UFC,holo-holo different ligand,0.9704768411719373,4.335221982840144,6.006477931970461,False,True
4K9W,7UFD,holo-holo different ligand,0.9523056538668765,4.277483220862309,5.862127289756112,False,False
4K9W,7UFE,holo-holo different ligand,0.40332321348788375,0.6170816535923667,0.8941730997892599,False,True
4K9W,7UFF,holo-holo different ligand,0.40489263392998653,0.5964087592380093,0.8460945583276792,False,False
4K9W,8EWS,holo-holo different ligand,0.6427286498182453,7.336992725964358,8.462632786206065,False,False
4K9W,8EXB,holo-holo different ligand,0.5573294448887242,7.961876539075426,9.477163880627726,False,False
4K9W,8SO1,holo-holo different ligand,1.0281009666116792,4.542079999455336,5.880075072655234,False,False
4K9W,8SO2,holo-holo different ligand,1.0473272150077346,4.237267999844189,5.496343194226143,False,False
