name,seed,rank,geom
6BDK_DJ1,run5_s45,2,1.2045126410196338
6BDK_DJ1,run5_s45,3,1.340663982902995
6BDK_DJ1,run5_s45,4,1.1140061311037919
6BDM_Y83,run5_s42,0,1.2538073290951934
6BDM_Y83,run5_s42,1,1.2968313004962857
6BDM_Y83,run5_s42,2,1.0552309029669347
6BDM_Y83,run5_s42,3,1.5027555332007412
6BDM_Y83,run5_s42,4,1.1416063657888125
6BDM_Y83,run5_s43,0,1.0813727591134086
6BDM_Y83,run5_s43,1,1.0977000046159495
6BDM_Y83,run5_s43,2,1.0561859844358803
6BDM_Y83,run5_s43,3,1.1348209354215357
6BDM_Y83,run5_s43,4,1.3190965813494027
6BDM_Y83,run5_s44,0,1.1339497543869086
6BDM_Y83,run5_s44,1,1.6453115101456341
6BDM_Y83,run5_s44,2,0.9992243607019267
6BDM_Y83,run5_s44,3,1.0905312835076912
6BDM_Y83,run5_s44,4,1.5119786571161427
6BDM_Y83,run5_s45,0,0.9986611098700905
6BDM_Y83,run5_s45,1,1.6975010284729395
6BDM_Y83,run5_s45,2,0.9805312659548907
6BDM_Y83,run5_s45,3,1.0824505647499283
6BDM_Y83,run5_s45,4,1.0026013920322796
6DA2_G0D,run5_s42,0,0.6063842425614036
6DA2_G0D,run5_s42,1,0.5755405302285564
6DA2_G0D,run5_s42,2,0.6869959513216413
6DA2_G0D,run5_s42,3,0.5562803219474995
6DA2_G0D,run5_s42,4,0.5918431634292347
6DA2_G0D,run5_s43,0,0.558830288931234
6DA2_G0D,run5_s43,1,0.6525885791812653
6DA2_G0D,run5_s43,2,0.5690647808013527
6DA2_G0D,run5_s43,3,0.6522057784315783
6DA2_G0D,run5_s43,4,0.7536939446616037
6DA2_G0D,run5_s44,0,0.7534530564093118
6DA2_G0D,run5_s44,1,0.585500831156066
6DA2_G0D,run5_s44,2,0.5980076819277255
6DA2_G0D,run5_s44,3,0.5601163918322785
6DA2_G0D,run5_s44,4,0.5895800380127865
6DA2_G0D,run5_s45,0,0.6638470746429157
6DA2_G0D,run5_s45,1,0.5961825752954738
6DA2_G0D,run5_s45,2,0.7761684103160192
6DA2_G0D,run5_s45,3,0.5715003889013595
6DA2_G0D,run5_s45,4,0.6065066858239888
6DA5_G1J,run5_s42,0,0.6786050733372
6DA5_G1J,run5_s42,1,0.6883843118121422
6DA5_G1J,run5_s42,2,0.6713096036868693
6DA5_G1J,run5_s42,3,0.7789175284649683
6DA5_G1J,run5_s42,4,0.7211840829541408
6DA5_G1J,run5_s43,0,1.350852940120455
6DA5_G1J,run5_s43,1,0.7352182474724274
6DA5_G1J,run5_s43,2,0.6966028359263262
6DA5_G1J,run5_s43,3,0.659496961345234
6DA5_G1J,run5_s43,4,0.7253268737904914
6DA5_G1J,run5_s44,0,0.6809278753009088
6DA5_G1J,run5_s44,1,0.6976191246630161
6DA5_G1J,run5_s44,2,0.6595599709383114
6DA5_G1J,run5_s44,3,0.652217393716504
6DA5_G1J,run5_s44,4,0.8683749789794424
6DA5_G1J,run5_s45,0,0.6916033796609827
6DA5_G1J,run5_s45,1,0.6437851439362926
6DA5_G1J,run5_s45,2,0.7909020279410306
6DA5_G1J,run5_s45,3,0.6729837871056994
6DA5_G1J,run5_s45,4,0.8181868975564057
6DA8_G0J,run5_s42,0,0.8634957481053617
6DA8_G0J,run5_s42,1,1.445126806123263
6DA8_G0J,run5_s42,2,1.0251904643324157
6DA8_G0J,run5_s42,3,1.0189923725071652
6DA8_G0J,run5_s42,4,0.8998442166311375
6DA8_G0J,run5_s43,0,0.916128857154363
6DA8_G0J,run5_s43,1,1.0265451064301327
6DA8_G0J,run5_s43,2,0.8523020763633335
6DA8_G0J,run5_s43,3,0.8734942113147546
6DA8_G0J,run5_s43,4,0.9464193710791299
6DA8_G0J,run5_s44,0,0.8316690601339612
6DA8_G0J,run5_s44,1,0.9221458723480773
6DA8_G0J,run5_s44,2,0.8907328548361678
6DA8_G0J,run5_s44,3,0.9479788038719474
6DA8_G0J,run5_s44,4,0.9346688193656947
6DA8_G0J,run5_s45,0,0.9143008217230438
6DA8_G0J,run5_s45,1,0.9395930507991267
6DA8_G0J,run5_s45,2,0.9858445441753954
6DA8_G0J,run5_s45,3,1.1923125586487138
6DA8_G0J,run5_s45,4,0.8501524937629332
6DAA_G0M,run5_s42,0,0.7442837241419776
6DAA_G0M,run5_s42,1,0.6844486013163391
6DAA_G0M,run5_s42,2,0.7626569853739691
6DAA_G0M,run5_s42,3,0.7516727285711037
6DAA_G0M,run5_s42,4,1.0340836339116835
6DAA_G0M,run5_s43,0,0.7426073350410721
6DAA_G0M,run5_s43,1,0.7330048462196634
6DAA_G0M,run5_s43,2,0.7426233256895128
6DAA_G0M,run5_s43,3,0.6967702229061061
6DAA_G0M,run5_s43,4,0.7297453453929782
6DAA_G0M,run5_s44,0,0.7748759929598613
6DAA_G0M,run5_s44,1,0.7265637801179643
6DAA_G0M,run5_s44,2,0.680518548935035
6DAA_G0M,run5_s44,3,0.6472062495447582
6DAA_G0M,run5_s44,4,0.858120400213955
6DAA_G0M,run5_s45,0,0.6805294819936152
6DAA_G0M,run5_s45,1,0.7714861921646601
6DAA_G0M,run5_s45,2,0.7594688214538173
6DAA_G0M,run5_s45,3,0.6460481032421324
6DAA_G0M,run5_s45,4,0.7748023711452605
6DAB_G0V,run5_s42,0,0.6033988672427509
6DAB_G0V,run5_s42,1,0.5503223639090805
6DAB_G0V,run5_s42,2,0.5930657253475214
6DAB_G0V,run5_s42,3,0.5422190573084272
6DAB_G0V,run5_s42,4,0.8664411418698252
6DAB_G0V,run5_s43,0,0.5105944302432037
6DAB_G0V,run5_s43,1,0.5845076315219297
6DAB_G0V,run5_s43,2,0.5084840864500823
6DAB_G0V,run5_s43,3,0.5663831350819357
6DAB_G0V,run5_s43,4,0.5933999879658013
6DAB_G0V,run5_s44,0,0.9563501655196083
6DAB_G0V,run5_s44,1,0.6571880502700322
6DAB_G0V,run5_s44,2,0.540954727573959
6DAB_G0V,run5_s44,3,0.5601803609851563
6DAB_G0V,run5_s44,4,0.5309116631639249
6DAB_G0V,run5_s45,0,0.6478673224592894
6DAB_G0V,run5_s45,1,0.5640687714045355
6DAB_G0V,run5_s45,2,0.5679438092803286
6DAB_G0V,run5_s45,3,0.5229002051507617
6DAB_G0V,run5_s45,4,0.541564473079484
6DAC_FZV,run5_s42,0,0.5973156610484968
6DAC_FZV,run5_s42,1,0.5648580807193297
6DAC_FZV,run5_s42,2,0.5396509552501874
6DAC_FZV,run5_s42,3,0.554667804680799
6DAC_FZV,run5_s42,4,0.6032993396071177
6DAC_FZV,run5_s43,0,0.5624698424732987
6DAC_FZV,run5_s43,1,0.5549718226009005
6DAC_FZV,run5_s43,2,0.7104539676831866
6DAC_FZV,run5_s43,3,0.5608634786473117
6DAC_FZV,run5_s43,4,0.5063415285453697
6DAC_FZV,run5_s44,0,0.6399344984149928
6DAC_FZV,run5_s44,1,0.6161232365199049
6DAC_FZV,run5_s44,2,0.5380803183747482
6DAC_FZV,run5_s44,3,0.5454142383784589
6DAC_FZV,run5_s44,4,0.5287142147337465
6DAC_FZV,run5_s45,0,0.8985352474450693
6DAC_FZV,run5_s45,1,0.7406025489327598
6DAC_FZV,run5_s45,2,0.5631354413231623
6DAC_FZV,run5_s45,3,0.5761215930017822
6DAC_FZV,run5_s45,4,0.6042805901754857
6OO9_MWV,run5_s42,0,0.8774159493899962
6OO9_MWV,run5_s42,1,1.0389392288521693
6OO9_MWV,run5_s42,2,0.9083584179862818
6OO9_MWV,run5_s42,3,1.173605016583847
6OO9_MWV,run5_s42,4,0.9105698081326947
6OO9_MWV,run5_s43,0,0.836903830235396
6OO9_MWV,run5_s43,1,0.7489726894830704
6OO9_MWV,run5_s43,2,0.8027417598615645
6OO9_MWV,run5_s43,3,0.8272931489940076
6OO9_MWV,run5_s43,4,0.8676677949830854
6OO9_MWV,run5_s44,0,0.7684397943629673
6OO9_MWV,run5_s44,1,0.8296321017988039
6OO9_MWV,run5_s44,2,0.9878208831965791
6OO9_MWV,run5_s44,3,0.7466864020833325
6OO9_MWV,run5_s44,4,0.952977126139964
6OO9_MWV,run5_s45,0,0.7984428752929006
6OO9_MWV,run5_s45,1,0.807404477449052
6OO9_MWV,run5_s45,2,0.8776711323004835
6OO9_MWV,run5_s45,3,0.9905002611585701
6OO9_MWV,run5_s45,4,0.7661122389783646
6OOA_MWY,run5_s42,0,1.0333794264781935
6OOA_MWY,run5_s42,1,1.1879780229835768
6OOA_MWY,run5_s42,2,1.0247032618060856
6OOA_MWY,run5_s42,3,0.9463371930283836
6OOA_MWY,run5_s42,4,1.3176424911768339
6OOA_MWY,run5_s43,0,1.028912836447208
6OOA_MWY,run5_s43,1,0.9864254082718024
6OOA_MWY,run5_s43,2,1.024436832370272
6OOA_MWY,run5_s43,3,1.1362785042523804
6OOA_MWY,run5_s43,4,1.012531946113019
6OOA_MWY,run5_s44,0,1.054246747282049
6OOA_MWY,run5_s44,1,1.0962645665224466
6OOA_MWY,run5_s44,2,1.1321626827184297
6OOA_MWY,run5_s44,3,1.1980986013953054
6OOA_MWY,run5_s44,4,1.3980015559036187
6OOA_MWY,run5_s45,0,2.649490162263594
6OOA_MWY,run5_s45,1,1.2998373111188521
6OOA_MWY,run5_s45,2,0.9846609015827207
6OOA_MWY,run5_s45,3,1.2825525529776767
6OOA_MWY,run5_s45,4,1.0426476982089494
6OOB_MWS,run5_s42,0,1.2998410786184134
6OOB_MWS,run5_s42,1,1.7125581417827833
6OOB_MWS,run5_s42,2,1.4324084471340774
6OOB_MWS,run5_s42,3,1.8384388204134894
6OOB_MWS,run5_s42,4,2.1744509225207316
6OOB_MWS,run5_s43,0,1.3305388410224894
6OOB_MWS,run5_s43,1,1.2435970635579585
6OOB_MWS,run5_s43,2,1.2971199117463934
6OOB_MWS,run5_s43,3,1.2579687826947392
6OOB_MWS,run5_s43,4,1.2371773617777566
6OOB_MWS,run5_s44,0,1.250527649907135
6OOB_MWS,run5_s44,1,1.387808511786488
6OOB_MWS,run5_s44,2,1.4487656080442264
6OOB_MWS,run5_s44,3,1.9684760700113415
6OOB_MWS,run5_s44,4,1.990055830969292
6OOB_MWS,run5_s45,0,1.2661468850066264
6OOB_MWS,run5_s45,1,1.2308543608538258
6OOB_MWS,run5_s45,2,1.2305438266381734
6OOB_MWS,run5_s45,3,1.1941236587733266
6OOB_MWS,run5_s45,4,1.9320014739844549
6UNE_QES,run5_s42,0,0.9752881201869333
6UNE_QES,run5_s42,1,0.8941407487099965
6UNE_QES,run5_s42,2,0.99560116584126
6UNE_QES,run5_s42,3,0.9682656893696296
6UNE_QES,run5_s42,4,0.9103266993051505
6UNE_QES,run5_s43,0,1.109120942203723
6UNE_QES,run5_s43,1,1.7242083517722402
6UNE_QES,run5_s43,2,1.1732422398263103
6UNE_QES,run5_s43,3,1.0137048333447063
6UNE_QES,run5_s43,4,1.0178839343192743
6UNE_QES,run5_s44,0,0.9174380071188455
6UNE_QES,run5_s44,1,0.9625992811764431
6UNE_QES,run5_s44,2,0.9115908698216714
6UNE_QES,run5_s44,3,1.7174668834085574
6UNE_QES,run5_s44,4,0.9485726839237377
6UNE_QES,run5_s45,0,1.5433871193181687
6UNE_QES,run5_s45,1,1.494870494291575
6UNE_QES,run5_s45,2,1.0090887507055626
6UNE_QES,run5_s45,3,0.8954380971582437
6UNE_QES,run5_s45,4,0.9763136882659609
6UNG_QEP,run5_s42,0,0.8154129113913929
6UNG_QEP,run5_s42,1,0.8122235287875876
6UNG_QEP,run5_s42,2,1.4443925939398885
6UNG_QEP,run5_s42,3,1.3740355746110802
6UNG_QEP,run5_s42,4,1.005736411350658
6UNG_QEP,run5_s43,0,0.8094908440242004
6UNG_QEP,run5_s43,1,0.8621058392863615
6UNG_QEP,run5_s43,2,0.9884905203085091
6UNG_QEP,run5_s43,3,1.0081949500425236
6UNG_QEP,run5_s43,4,0.8744673694501304
6UNG_QEP,run5_s44,0,1.3560702568966168
6UNG_QEP,run5_s44,1,0.8340122154676589
6UNG_QEP,run5_s44,2,0.8130237108097508
6UNG_QEP,run5_s44,3,0.880901360226872
6UNG_QEP,run5_s44,4,1.2788155462608484
6UNG_QEP,run5_s45,0,0.8015656001052522
6UNG_QEP,run5_s45,1,1.2033439024618395
6UNG_QEP,run5_s45,2,0.8960875694646669
6UNG_QEP,run5_s45,3,1.3296496400464963
6UNG_QEP,run5_s45,4,0.8089883293812349
6UNH_QEA,run5_s42,0,1.5964446400590033
6UNH_QEA,run5_s42,1,1.7558635864735483
6UNH_QEA,run5_s42,2,1.493721475072664
6UNH_QEA,run5_s42,3,1.81112003327226
6UNH_QEA,run5_s42,4,1.5562602066190367
6UNH_QEA,run5_s43,0,1.552562095636928
6UNH_QEA,run5_s43,1,1.543128758038612
6UNH_QEA,run5_s43,2,1.8028512809885013
6UNH_QEA,run5_s43,3,1.6204045333702288
6UNH_QEA,run5_s43,4,1.5640463590824099
6UNH_QEA,run5_s44,0,1.673699416606364
6UNH_QEA,run5_s44,1,1.5109322146231736
6UNH_QEA,run5_s44,2,1.5410506561863095
6UNH_QEA,run5_s44,3,1.6029147906412013
6UNH_QEA,run5_s44,4,1.539471664646365
6UNH_QEA,run5_s45,0,1.681781490046633
6UNH_QEA,run5_s45,1,1.4891311904802418
6UNH_QEA,run5_s45,2,1.556346343881409
6UNH_QEA,run5_s45,3,1.632577186352122
6UNH_QEA,run5_s45,4,1.4378412595858823
6UNI_QDV,run5_s42,0,1.684885025794393
6UNI_QDV,run5_s42,1,1.4749877403642373
6UNI_QDV,run5_s42,2,1.4510972682863474
6UNI_QDV,run5_s42,3,1.6993585205420663
6UNI_QDV,run5_s42,4,1.3970042798745133
6UNI_QDV,run5_s43,0,1.7932911826198594
6UNI_QDV,run5_s43,1,1.640583788484826
6UNI_QDV,run5_s43,2,1.8357763398507503
6UNI_QDV,run5_s43,3,1.5685163031094183
6UNI_QDV,run5_s43,4,1.5382360448963253
6UNI_QDV,run5_s44,0,1.9294452923531356
6UNI_QDV,run5_s44,1,1.7005471182483713
6UNI_QDV,run5_s44,2,1.9095023210912787
6UNI_QDV,run5_s44,3,1.4191636799493994
6UNI_QDV,run5_s44,4,1.6471257073393766
6UNI_QDV,run5_s45,0,1.4781379473585994
6UNI_QDV,run5_s45,1,1.769923938205641
6UNI_QDV,run5_s45,2,1.4045930729321554
6UNI_QDV,run5_s45,3,1.5415181948363725
6UNI_QDV,run5_s45,4,1.5461818672046337
6UNJ_QDY,run5_s42,0,0.8174676095124418
6UNJ_QDY,run5_s42,1,0.7128214417342793
6UNJ_QDY,run5_s42,2,0.8576780718457605
6UNJ_QDY,run5_s42,3,0.734042200478112
6UNJ_QDY,run5_s42,4,0.825396790406268
6UNJ_QDY,run5_s43,0,0.8040971775370904
6UNJ_QDY,run5_s43,1,0.8865962651087325
6UNJ_QDY,run5_s43,2,0.812535094313081
6UNJ_QDY,run5_s43,3,0.789257871248534
6UNJ_QDY,run5_s43,4,1.0600658429459033
6UNJ_QDY,run5_s44,0,0.8018908662564006
6UNJ_QDY,run5_s44,1,0.7631390617631875
6UNJ_QDY,run5_s44,2,0.7566148885543513
6UNJ_QDY,run5_s44,3,0.7431834639878434
6UNJ_QDY,run5_s44,4,0.755535361807072
6UNJ_QDY,run5_s45,0,0.7953624377003221
6UNJ_QDY,run5_s45,1,0.7994529217995189
6UNJ_QDY,run5_s45,2,0.7241624958892415
6UNJ_QDY,run5_s45,3,0.7273171724392299
6UNJ_QDY,run5_s45,4,1.701966260270387
6UNK_QE4,run5_s42,0,0.6502453160855548
6UNK_QE4,run5_s42,1,0.7078853952584802
6UNK_QE4,run5_s42,2,0.7799472516133592
6UNK_QE4,run5_s42,3,0.7342438216096108
6UNK_QE4,run5_s42,4,1.1042746044692928
6UNK_QE4,run5_s43,0,0.8058634380304295
6UNK_QE4,run5_s43,1,0.7541059886645851
6UNK_QE4,run5_s43,2,0.7598687591977659
6UNK_QE4,run5_s43,3,0.8000067171518358
6UNK_QE4,run5_s43,4,0.9616923581446287
6UNK_QE4,run5_s44,0,0.7161273750857583
6UNK_QE4,run5_s44,1,0.6539813497422395
6UNK_QE4,run5_s44,2,0.8404286075222414
6UNK_QE4,run5_s44,3,0.7435886575406729
6UNK_QE4,run5_s44,4,1.0918517328820847
6UNK_QE4,run5_s45,0,0.7067883833188974
6UNK_QE4,run5_s45,1,0.6558509435373435
6UNK_QE4,run5_s45,2,0.6731959699941263
6UNK_QE4,run5_s45,3,0.7194504675034237
6UNK_QE4,run5_s45,4,0.7270789733822898
6UNL_QDJ,run5_s42,0,0.8304961930914418
6UNL_QDJ,run5_s42,1,0.8013561890843629
6UNL_QDJ,run5_s42,2,1.0332647297904
6UNL_QDJ,run5_s42,3,0.8424496761575426
6UNL_QDJ,run5_s42,4,1.1158605427193897
6UNL_QDJ,run5_s43,0,0.8250546835469297
6UNL_QDJ,run5_s43,1,0.871489434766457
6UNL_QDJ,run5_s43,2,0.9048288612382892
6UNL_QDJ,run5_s43,3,0.7969211320561387
6UNL_QDJ,run5_s43,4,1.0464901242572118
6UNL_QDJ,run5_s44,0,0.9724143745193021
6UNL_QDJ,run5_s44,1,0.9744442324264694
6UNL_QDJ,run5_s44,2,0.7856675962995165
6UNL_QDJ,run5_s44,3,1.3427444932318455
6UNL_QDJ,run5_s44,4,0.9582393207066561
6UNL_QDJ,run5_s45,0,0.8158205471982732
6UNL_QDJ,run5_s45,1,0.8128322042300506
6UNL_QDJ,run5_s45,2,0.8182772670115444
6UNL_QDJ,run5_s45,3,0.8167164098751499
6UNL_QDJ,run5_s45,4,1.096649451524675
6UNM_QDP,run5_s42,0,0.6776414668471267
6UNM_QDP,run5_s42,1,0.5944774537870954
6UNM_QDP,run5_s42,2,0.7155646466305425
6UNM_QDP,run5_s42,3,0.6485491056234233
6UNM_QDP,run5_s42,4,0.6796527997904062
6UNM_QDP,run5_s43,0,0.6155350985066248
6UNM_QDP,run5_s43,1,0.6355447573505411
6UNM_QDP,run5_s43,2,0.6619605702756405
6UNM_QDP,run5_s43,3,0.548051212659185
6UNM_QDP,run5_s43,4,0.7845440068230701
6UNM_QDP,run5_s44,0,0.6398656496769505
6UNM_QDP,run5_s44,1,0.7639883898521269
6UNM_QDP,run5_s44,2,0.6181358656006717
6UNM_QDP,run5_s44,3,0.6445078160373148
6UNM_QDP,run5_s44,4,0.6557925229967339
6UNM_QDP,run5_s45,0,0.6468659014633531
6UNM_QDP,run5_s45,1,0.6598969250327928
6UNM_QDP,run5_s45,2,0.7267969001205339
6UNM_QDP,run5_s45,3,0.6583433763974604
6UNM_QDP,run5_s45,4,0.8342837399651281
7KVH_X5Y,run5_s42,0,0.39924749725128555
7KVH_X5Y,run5_s42,1,0.49446188662544815
7KVH_X5Y,run5_s42,2,0.4916533857438687
7KVH_X5Y,run5_s42,3,0.4748063993795738
7KVH_X5Y,run5_s42,4,0.49694993974358337
7KVH_X5Y,run5_s43,0,0.5586992545068108
7KVH_X5Y,run5_s43,1,0.5037017670772755
7KVH_X5Y,run5_s43,2,0.4454949164856877
7KVH_X5Y,run5_s43,3,0.499835428182383
7KVH_X5Y,run5_s43,4,0.40137549576446774
7KVH_X5Y,run5_s44,0,0.5676945051988672
7KVH_X5Y,run5_s44,1,0.4212060565328423
7KVH_X5Y,run5_s44,2,0.49733918790551657
7KVH_X5Y,run5_s44,3,0.43410798207562556
7KVH_X5Y,run5_s44,4,0.4413259688370839
7KVH_X5Y,run5_s45,0,0.4585750969070558
7KVH_X5Y,run5_s45,1,0.47557635229763084
7KVH_X5Y,run5_s45,2,0.448759565567961
7KVH_X5Y,run5_s45,3,0.45540894954073385
7KVH_X5Y,run5_s45,4,0.4183807195150461
7KVI_X7P,run5_s42,0,0.45850066544672646
7KVI_X7P,run5_s42,1,0.5908728067994253
7KVI_X7P,run5_s42,2,0.5535758770474521
7KVI_X7P,run5_s42,3,0.5776911184666621
7KVI_X7P,run5_s42,4,0.45677657292024026
7KVI_X7P,run5_s43,0,0.483257839645245
7KVI_X7P,run5_s43,1,0.499178945583451
7KVI_X7P,run5_s43,2,0.5331220747706139
7KVI_X7P,run5_s43,3,0.6396338832125783
7KVI_X7P,run5_s43,4,0.5023046486480344
7KVI_X7P,run5_s44,0,0.5550400799214953
7KVI_X7P,run5_s44,1,0.5777810435520522
7KVI_X7P,run5_s44,2,0.5603959847677107
7KVI_X7P,run5_s44,3,0.5532340581344384
7KVI_X7P,run5_s44,4,0.4979388142001869
7KVI_X7P,run5_s45,0,0.612797369177557
7KVI_X7P,run5_s45,1,0.4546670810139316
7KVI_X7P,run5_s45,2,0.5091666953724242
7KVI_X7P,run5_s45,3,0.47557243468353805
7KVI_X7P,run5_s45,4,0.4882108811867094
7KVJ_X7M,run5_s42,0,0.565977296309159
7KVJ_X7M,run5_s42,1,0.5830415390731036
7KVJ_X7M,run5_s42,2,0.49382396881796425
7KVJ_X7M,run5_s42,3,0.5687390565636891
7KVJ_X7M,run5_s42,4,0.463309165055676
7KVJ_X7M,run5_s43,0,0.5596639634550865
7KVJ_X7M,run5_s43,1,0.5233834272312684
7KVJ_X7M,run5_s43,2,0.5381962663760265
7KVJ_X7M,run5_s43,3,0.507391739720002
7KVJ_X7M,run5_s43,4,0.5646965631605433
7KVJ_X7M,run5_s44,0,0.5495885800567407
7KVJ_X7M,run5_s44,1,0.4655675136636244
7KVJ_X7M,run5_s44,2,0.5049767535700104
7KVJ_X7M,run5_s44,3,0.5174081059913015
7KVJ_X7M,run5_s44,4,0.6269288435090646
7KVJ_X7M,run5_s45,0,0.5159999422745619
7KVJ_X7M,run5_s45,1,0.4897645295010214
7KVJ_X7M,run5_s45,2,0.7754574273344995
7KVJ_X7M,run5_s45,3,0.5034160628671841
7KVJ_X7M,run5_s45,4,0.48297915865341723
7KVK_X7J,run5_s42,0,0.5033566191505351
7KVK_X7J,run5_s42,1,0.5541027937322376
7KVK_X7J,run5_s42,2,0.457282197144172
7KVK_X7J,run5_s42,3,0.46446531438344346
7KVK_X7J,run5_s42,4,0.5696443808228754
7KVK_X7J,run5_s43,0,0.5902672494317663
7KVK_X7J,run5_s43,1,0.5343692831334758
7KVK_X7J,run5_s43,2,0.5203962681338179
7KVK_X7J,run5_s43,3,0.5939802747235886
7KVK_X7J,run5_s43,4,0.684944317866843
7KVK_X7J,run5_s44,0,0.5467356400719423
7KVK_X7J,run5_s44,1,0.5871697399503354
7KVK_X7J,run5_s44,2,0.5194030612822542
7KVK_X7J,run5_s44,3,0.5098457233853981
7KVK_X7J,run5_s44,4,0.615383072448764
7KVK_X7J,run5_s45,0,0.5925015657120046
7KVK_X7J,run5_s45,1,0.5382482274130742
7KVK_X7J,run5_s45,2,0.5709149976155712
7KVK_X7J,run5_s45,3,0.48727606890386427
7KVK_X7J,run5_s45,4,0.47604512340452515
7KVM_X71,run5_s42,0,0.9144257878721147
7KVM_X71,run5_s42,1,0.8596403745454014
7KVM_X71,run5_s42,2,0.7999010569581247
7KVM_X71,run5_s42,3,0.8579360346029159
7KVM_X71,run5_s42,4,0.9162359235147427
7KVM_X71,run5_s43,0,1.2094521514578715
7KVM_X71,run5_s43,1,1.5719598491830735
7KVM_X71,run5_s43,2,0.8212138868954417
7KVM_X71,run5_s43,3,0.9106631373835933
7KVM_X71,run5_s43,4,1.388604700025853
7KVM_X71,run5_s44,0,0.951579787528951
7KVM_X71,run5_s44,1,1.3711489397375294
7KVM_X71,run5_s44,2,1.003324962406994
7KVM_X71,run5_s44,3,0.7965169695889706
7KVM_X71,run5_s44,4,0.8506664461281543
7KVM_X71,run5_s45,0,0.8252579918925361
7KVM_X71,run5_s45,1,0.8663934117916545
7KVM_X71,run5_s45,2,0.9438167946488553
7KVM_X71,run5_s45,3,0.9035337887409332
7KVM_X71,run5_s45,4,1.1562119650402014
7KVN_X6V,run5_s42,0,1.036935448017815
7KVN_X6V,run5_s42,1,1.1705839806966856
7KVN_X6V,run5_s42,2,0.9755272150165654
7KVN_X6V,run5_s42,3,1.0477325233195387
7KVN_X6V,run5_s42,4,1.604953648423265
7KVN_X6V,run5_s43,0,0.9552045094759773
7KVN_X6V,run5_s43,1,0.9965065841057384
7KVN_X6V,run5_s43,2,1.027706918368759
7KVN_X6V,run5_s43,3,1.4246019689910927
7KVN_X6V,run5_s43,4,0.9483773271573094
7KVN_X6V,run5_s44,0,1.0550942079817658
7KVN_X6V,run5_s44,1,0.9592751419306489
7KVN_X6V,run5_s44,2,0.9700734327539194
7KVN_X6V,run5_s44,3,1.1122881492774532
7KVN_X6V,run5_s44,4,1.2862781340861702
7KVN_X6V,run5_s45,0,1.0288693244584677
7KVN_X6V,run5_s45,1,1.0094925392327667
7KVN_X6V,run5_s45,2,1.000179750386935
7KVN_X6V,run5_s45,3,1.65545882777714
7KVN_X6V,run5_s45,4,1.3975431339588287
7KVO_X6S,run5_s42,0,0.6636778939524133
7KVO_X6S,run5_s42,1,0.6599125627436359
7KVO_X6S,run5_s42,2,0.7464793953886929
7KVO_X6S,run5_s42,3,0.7791883618081709
7KVO_X6S,run5_s42,4,0.7712420637278009
7KVO_X6S,run5_s43,0,0.5911768775265052
7KVO_X6S,run5_s43,1,0.5968778030738717
7KVO_X6S,run5_s43,2,0.5885730068469365
7KVO_X6S,run5_s43,3,0.6066896130329139
7KVO_X6S,run5_s43,4,0.6109649202301343
7KVO_X6S,run5_s44,0,0.5461404324740087
7KVO_X6S,run5_s44,1,0.5516533690084331
7KVO_X6S,run5_s44,2,0.575835128327452
7KVO_X6S,run5_s44,3,0.5762514151431052
7KVO_X6S,run5_s44,4,0.7273489033660218
7KVO_X6S,run5_s45,0,0.6039904691946034
7KVO_X6S,run5_s45,1,0.646163432759866
7KVO_X6S,run5_s45,2,0.6997077523850258
7KVO_X6S,run5_s45,3,0.5277847029659888
7KVO_X6S,run5_s45,4,0.8937061522483705
7KVP_X6J,run5_s42,0,0.573024594921006
7KVP_X6J,run5_s42,1,0.5533870018175361
7KVP_X6J,run5_s42,2,0.7567139776645521
7KVP_X6J,run5_s42,3,0.6090419283793697
7KVP_X6J,run5_s42,4,0.7635463218567395
7KVP_X6J,run5_s43,0,0.6929786864806154
7KVP_X6J,run5_s43,1,0.666354189768217
7KVP_X6J,run5_s43,2,0.6131998142085676
7KVP_X6J,run5_s43,3,0.7121867881536103
7KVP_X6J,run5_s43,4,0.5859189025118807
7KVP_X6J,run5_s44,0,0.6227788469508697
7KVP_X6J,run5_s44,1,0.6470937156863966
7KVP_X6J,run5_s44,2,0.5777436295493494
7KVP_X6J,run5_s44,3,0.5664346701588305
7KVP_X6J,run5_s44,4,0.798454609700802
7KVP_X6J,run5_s45,0,0.5955607505566062
7KVP_X6J,run5_s45,1,0.5685338419189697
7KVP_X6J,run5_s45,2,0.7051306864336894
7KVP_X6J,run5_s45,3,0.6073607857730576
7KVP_X6J,run5_s45,4,0.6038502861707232
7KVQ_X7D,run5_s42,0,0.6572789861328505
7KVQ_X7D,run5_s42,1,0.7784903679476042
7KVQ_X7D,run5_s42,2,0.7264348050929591
7KVQ_X7D,run5_s42,3,0.7263562047428581
7KVQ_X7D,run5_s42,4,1.6363505594059025
7KVQ_X7D,run5_s43,0,0.7276009402598722
7KVQ_X7D,run5_s43,1,0.644842847680489
7KVQ_X7D,run5_s43,2,0.7367251561647998
7KVQ_X7D,run5_s43,3,0.8099199785580482
7KVQ_X7D,run5_s43,4,0.8618978796122537
7KVQ_X7D,run5_s44,0,0.6236175211966499
7KVQ_X7D,run5_s44,1,0.5948445463124338
7KVQ_X7D,run5_s44,2,0.861405024729881
7KVQ_X7D,run5_s44,3,0.6582094417168801
7KVQ_X7D,run5_s44,4,0.6183656050544657
